V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
19943,Molise,2020-03-23,11.03035,9.04875,14.05,4.0244,3.35,4.8,3.4878,2.95,4.1,1,1,1,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,,,,,,,,
19944,Molise,2020-03-24,7.6815,5.95,10.05125,3.0244,2.35,3.8,2.4878,1.95,3.1,1,1,1,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19945,Molise,2020-03-25,4.36805,3.1,6.15,2.0244,1.35,2.8,1.4878,0.95,2.1,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19946,Molise,2020-03-26,2.0244,1.35,2.8,2.0244,1.35,2.8,1.4878,0.95,2.1,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19947,Molise,2020-03-27,2.0244,1.35,2.8,2.0244,1.35,2.8,1.4878,0.95,2.1,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19948,Molise,2020-03-28,2.0244,1.35,2.8,2.0244,1.35,2.8,1.4878,0.95,2.1,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19949,Molise,2020-03-29,2.0244,1.35,2.8,2.0244,1.35,2.8,1.4878,0.95,2.1,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19950,Molise,2020-03-30,2.0244,1.35,2.8,1.1259,0.65,1.65,0.8295,0.45,1.25125,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19951,Molise,2020-03-31,2.0244,1.35,2.8,0.90395,0.5,1.4,0.66725,0.3,1.1,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19952,Molise,2020-04-01,2.0244,1.35,2.8,0.6742,0.3,1.15,0.49905,0.2,0.9,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19953,Molise,2020-04-02,2.0244,1.35,2.8,0.45055,0.2,0.8,0.3324,0.1,0.65,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19954,Molise,2020-04-03,1.1259,0.65,1.65,0.2253,0.05,0.5,0.1653,0,0.4,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19955,Molise,2020-04-04,0.90395,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19956,Molise,2020-04-05,0.6742,0.3,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19957,Molise,2020-04-06,0.45055,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19958,Molise,2020-04-07,0.2253,0.05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19959,Molise,2020-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19960,Molise,2020-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19961,Molise,2020-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19962,Molise,2020-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19963,Molise,2020-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19964,Molise,2020-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,,,,,,,,
19965,Molise,2020-04-14,3.574,2.6,5.35125,1,1,1,1,1,1,0,0,0,3.574,2.6,5.35125,1,1,1,9,9,9,0,0,0,0,0,0,,,,,,,,
19966,Molise,2020-04-15,7.14035,5.5,9.60125,2,2,2,2,2,2,0,0,0,3.56635,2.6,5.4,1,1,1,9,9,9,0,0,0,0,0,0,,,,,,,,
19967,Molise,2020-04-16,10.6921,8.65,13.65375,3,3,3,3,3,3,0,0,0,3.55175,2.59875,5.4,1,1,1,9,9,9,0,0,0,0,0,0,,,,,,,,
19968,Molise,2020-04-17,14.2552,11.75,17.5525,4.2289,4.05,4.55,4.16845,4,4.4,0,0,0,3.5631,2.6,5.4,1.2289,1.05,1.55,9,9,9,0,0,0,0,0,0,,,,,,,,
19969,Molise,2020-04-18,17.8247,15,21.5,5.46045,5.19875,5.85,5.3384,5.1,5.65,0,0,0,3.5695,2.6,5.35,1.23155,1.05,1.5,9,9,9,0,0,0,0,0,0,,,,,,,,
19970,Molise,2020-04-19,17.8247,15,21.5,5.6871,5.3,6.15,5.50645,5.2,5.9,1,1,1,0,0,0,0.22665,0.05,0.5,10,10,10,0,0,0,0,0,0,,,,,,,,
19971,Molise,2020-04-20,16.8247,14,20.5,4.92045,4.5,5.45,4.6742,4.3,5.1,1,1,1,0,0,0,0.23335,0.05,0.5,11,11,11,0,0,0,0,0,0,,,,,,,,
19972,Molise,2020-04-21,13.4796,11,16.90125,4.1442,3.65,4.7,3.8381,3.45,4.3,1,1,1,0,0,0,0.22375,0.05,0.5,12,12,12,0,0,0,0,0,0,,,,,,,,
19973,Molise,2020-04-22,10.1448,8.05,13.1525,3.1442,2.65,3.7,2.8381,2.45,3.3,1,1,1,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,,,,,,,,
19974,Molise,2020-04-23,6.8197,5.2,9.2525,2.1442,1.65,2.7,1.8381,1.45,2.3,1,1,1,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19975,Molise,2020-04-24,3.48995,2.4,5.30125,1.1442,0.65,1.7,0.8381,0.45,1.3,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19976,Molise,2020-04-25,1.1442,0.65,1.7,1.1442,0.65,1.7,0.8381,0.45,1.3,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19977,Molise,2020-04-26,1.1442,0.65,1.7,1.1442,0.65,1.7,0.8381,0.45,1.3,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19978,Molise,2020-04-27,1.1879,0.65,1.8,1.1562,0.65,1.8,0.8501,0.45,1.35125,0,0,0,0.0437,0,0,0.012,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19979,Molise,2020-04-28,1.20845,0.65,1.8,1.1612,0.65,1.8,0.8551,0.45,1.35125,0,0,0,0.02055,0,0,0.005,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19980,Molise,2020-04-29,1.21195,0.65,1.8,1.1622,0.65,1.8,0.8561,0.45,1.35125,0,0,0,0.0035,0,0,0.001,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19981,Molise,2020-04-30,1.21195,0.65,1.8,0.9363,0.5,1.5,0.69,0.3,1.15,0,0,0,0,0,0,0.003,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19982,Molise,2020-05-01,1.21195,0.65,1.8,0.7061,0.3,1.2,0.52105,0.2,0.95,0,0,0,0,0,0,0.00135,0,0,14,14,14,0,0,0,0,0,0,,,,,,,,
19983,Molise,2020-05-02,1.21195,0.65,1.8,0.47965,0.15,0.9,0.3531,0.1,0.7,0.012,0,0,0,0,0,2e-04,0,0,14.012,14,14,0,0,0,0,0,0,,,,,,,,
19984,Molise,2020-05-03,1.19995,0.65,1.8,0.2343,0.05,0.55,0.17335,0,0.4,0.005,0,0,0,0,0,0,0,0,14.017,14,14,0,0,0,0,0,0,,,,,,,,
19985,Molise,2020-05-04,0.93735,0.5,1.45,0.00555,0,0,0.00445,0,0,0.001,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
19986,Molise,2020-05-05,0.6906,0.3,1.2,0.00455,0,0,0.00345,0,0,0,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
19987,Molise,2020-05-06,0.46165,0.15,0.85,0.00455,0,0,0.00345,0,0,0,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
19988,Molise,2020-05-07,0.2283,0.05,0.55,0.00455,0,0,0.00345,0,0,0,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
19989,Molise,2020-05-08,0.00455,0,0,0.00455,0,0,0.00345,0,0,0,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
19990,Molise,2020-05-09,0.00455,0,0,0.00455,0,0,0.00345,0,0,0,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
19991,Molise,2020-05-10,0.00455,0,0,0.00455,0,0,0.00345,0,0,0,0,0,0,0,0,0,0,0,14.018,14,14,0,0,0,0,0,0,,,,,,,,
17885,Provincia autonoma di Bolzano,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17886,Provincia autonoma di Bolzano,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17887,Provincia autonoma di Bolzano,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17888,Provincia autonoma di Bolzano,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17889,Provincia autonoma di Bolzano,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17890,Provincia autonoma di Bolzano,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17891,Provincia autonoma di Bolzano,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17892,Provincia autonoma di Bolzano,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17893,Provincia autonoma di Bolzano,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17894,Provincia autonoma di Bolzano,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17895,Provincia autonoma di Bolzano,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17896,Provincia autonoma di Bolzano,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17897,Provincia autonoma di Bolzano,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
17898,Provincia autonoma di Bolzano,2020-03-08,7.6883,5.9,10.25,2,2,2,2,2,2,0,0,0,7.6883,5.9,10.25,2,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,
17899,Provincia autonoma di Bolzano,2020-03-09,11.5589,9.19875,14.65125,3,3,3,3,3,3,0,0,0,3.8706,2.7,5.65,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
17900,Provincia autonoma di Bolzano,2020-03-10,15.47645,12.6,18.65,4,4,4,4,4,4,0,0,0,3.91755,2.74875,6.05,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
17901,Provincia autonoma di Bolzano,2020-03-11,19.32455,16.05,23.1025,5.50685,5.2,5.9,5.37375,5.1,5.7,0,0,0,3.8481,2.75,5.95,1.50685,1.2,1.9,0,0,0,0,0,0,0,0,0,,,,,,,,
17902,Provincia autonoma di Bolzano,2020-03-12,27.05605,23.25,31.6525,7.75605,7.39875,8.2,7.55895,7.25,7.95,0,0,0,7.7315,5.8,10.45,2.2492,2.05,2.55,0,0,0,0,0,0,0,0,0,,,,,,,,
17903,Provincia autonoma di Bolzano,2020-03-13,34.82725,30.2975,40.2025,10.01565,9.55,10.5,9.75085,9.35,10.15125,2,2,2,7.7712,5.85,10.55,2.2596,2.05,2.55,2,2,2,0,0,0,0,0,0,,,,,,,,
17904,Provincia autonoma di Bolzano,2020-03-14,44.4414,38.99875,50.75,11.26975,10.8,11.85,10.93705,10.5,11.4,1,1,1,11.61415,9.2,14.9025,3.2541,3.05,3.55,3,3,3,0,0,0,0,0,0,,,,,,,,
17905,Provincia autonoma di Bolzano,2020-03-15,49.90685,44.44875,56.2525,13.7782,13.15,14.5,13.30905,12.8,13.85,1,1,1,11.6469,9.3,14.85,3.50845,3.2,3.90125,4,4,4,0,0,0,0,0,0,,,,,,,,
17906,Provincia autonoma di Bolzano,2020-03-16,61.77155,55.9975,69,17.29015,16.6,18.05,16.68385,16.1,17.3,1,1,1,15.4861,12.54875,18.85125,4.51195,4.2,4.9,5,5,5,0,0,0,2.29015,1.6,3.05,,,,,,,,
17907,Provincia autonoma di Bolzano,2020-03-17,73.58795,66.7975,80.95125,21.04425,20.2,21.95,20.23985,19.55,20.95,2,2,2,15.47435,12.55,19.35125,4.7541,4.35,5.25,7,7,7,0,0,0,6.04425,5.2,6.95,,,,,,,,
17908,Provincia autonoma di Bolzano,2020-03-18,88.23755,80.54875,96.50375,24.80865,23.9,25.75,23.80735,23,24.6,2,2,2,19.2436,16.1,23.15,5.7644,5.35,6.25,9,9,9,0,0,0,9.80865,8.9,10.75,,,,,,,,
17909,Provincia autonoma di Bolzano,2020-03-19,104.34085,96.2,113.75,29.80995,28.75,30.85,28.54285,27.65,29.40125,3,3,3,23.32635,19.9,27.90125,7.0013,6.55,7.55,12,12,12,0,0,0,14.80995,13.75,15.85,,,,,,,,
17910,Provincia autonoma di Bolzano,2020-03-20,119.32305,110.65,129.3,33.82105,32.7,35.1,32.2907,31.34875,33.35,3,3,3,23.24145,19.5,27.4025,7.0111,6.55,7.6,15,15,15,0,0,0,18.82105,17.7,20.1,,,,,,,,
17911,Provincia autonoma di Bolzano,2020-03-21,135.61635,126.095,145.55375,39.06995,37.8,40.55,37.21215,36.19875,38.35125,4,4,4,27.15335,23.39875,32.10125,8.2489,7.75,8.85125,19,19,19,0,0,0,24.06995,22.8,25.55,,,,,,,,
17912,Provincia autonoma di Bolzano,2020-03-22,150.86025,140.64875,161.55,43.60315,42.2,45.2,41.3404,40.15,42.6,4,4,4,27.1264,23.19875,31.80125,8.5332,7.95,9.2,23,23,23,0,0,0,28.60315,27.2,30.2,,,,,,,,
17913,Provincia autonoma di Bolzano,2020-03-23,163.53845,153.44875,174.55125,48.135,46.55,49.85,45.46895,44.25,46.85,5,5,5,27.163,23.39875,31.855,8.53185,8,9.15125,28,28,28,0,0,0,33.135,31.55,34.85,,,,,,,,
17914,Provincia autonoma di Bolzano,2020-03-24,178.9799,167.74875,190.8525,52.40455,50.85,54.15,49.39395,48.04875,50.7,6,6,6,30.9047,26.65,35.75,9.7764,9.15,10.5,34,34,34,0,0,0,37.40455,35.85,39.15,,,,,,,,
17915,Provincia autonoma di Bolzano,2020-03-25,194.8037,183.44875,207.10125,56.9504,55.25,58.85,53.5399,52.09875,55.00125,6,6,6,34.8185,30.29875,40.05125,10.79505,10.15,11.5,40,40,40,0,0,0,41.9504,40.25,43.85,,,,,,,,
17916,Provincia autonoma di Bolzano,2020-03-26,215.43225,203.4,227.80125,63.47765,61.65,65.50125,59.6636,58.15,61.2,7,7,7,42.4217,37.2,48.60375,12.78685,12.15,13.5,47,47,47,0,0,0,48.47765,46.65,50.50125,,,,,,,,
17917,Provincia autonoma di Bolzano,2020-03-27,239.44055,226.69125,252.65125,70.23095,68.24875,72.4,65.9554,64.35,67.65125,7,7,7,46.7179,41.54875,52.75375,14.0074,13.4,14.75,54,54,54,0,0,0,55.23095,53.24875,57.4,,,,,,,,
17918,Provincia autonoma di Bolzano,2020-03-28,263.91295,249.9975,278.15125,78.00125,75.84875,80.4,73.25825,71.6,75.1,7,7,7,50.3562,44.79875,56.90125,15.27875,14.55,16.15,61,61,61,0,0,0,63.00125,60.84875,65.4,,,,,,,,
17919,Provincia autonoma di Bolzano,2020-03-29,288.47735,274.84375,302.85,86.2658,84.05,88.70125,80.934,79.05,82.95,8,8,8,50.14495,44.6,56.80125,15.7765,15,16.65,69,69,69,0,0,0,71.2658,69.05,73.70125,,,,,,,,
17920,Provincia autonoma di Bolzano,2020-03-30,308.29625,294.19875,323.75125,92.58475,90.2,95.1,86.6484,84.75,88.70125,9,9,9,46.45465,41.34875,52.6525,15.07305,14.25,15.9,78,78,78,0,0,0,77.58475,75.2,80.1,,,,,,,,
17921,Provincia autonoma di Bolzano,2020-03-31,320.7793,306.295,336.55125,97.1216,94.6,99.95,90.51575,88.4,92.70375,11,11,11,42.63445,37.65,48.55,14.30125,13.45,15.3,89,89,89,0,0,0,82.1216,79.6,84.95,,,,,,,,
17922,Provincia autonoma di Bolzano,2020-04-01,324.43985,309.64875,340.55625,98.38535,95.94875,101.35,91.17935,89.09875,93.5,12,12,12,38.70875,33.75,43.8,13.26505,12.35,14.25,101,101,101,0,0,1.55625000000001,83.38535,80.94875,86.35,,,,,,,,
17923,Provincia autonoma di Bolzano,2020-04-02,318.25535,303.49875,335.05125,97.42655,94.8,100.4,89.6874,87.5,92.15125,13,13,13,34.97265,30.3975,40.5,12.0523,11.15,13.05,114,114,114,0,0,0,82.42655,79.8,85.4,,,,,,,,
17924,Provincia autonoma di Bolzano,2020-04-03,303.86235,289.24875,319.01,93.96445,91.24875,97.25,85.82365,83.5,88.35,13,13,13,31.00595,26.9475,36.05,10.7868,9.95,11.65,127,127,127,0,0,0,78.96445,76.24875,82.25,,,,,,,,
17925,Provincia autonoma di Bolzano,2020-04-04,283.1632,269.6,297.155,88.96885,86.15,92.15125,80.561,78.15,83.1,12,12,12,27.1202,23,32.1525,9.5376,8.7,10.4,139,139,139,0,0,0,73.96885,71.15,77.15125,,,,,,,,
17926,Provincia autonoma di Bolzano,2020-04-05,263.49505,249.89875,277.45125,84.7263,81.79875,87.75,76.1152,73.65,78.55125,11,11,11,27.21305,23.14875,32.20125,9.2893,8.55,10.05,150,150,150,0,0,0,69.7263,66.79875,72.75,,,,,,,,
17927,Provincia autonoma di Bolzano,2020-04-06,243.3576,230.39375,256.70125,79.97975,77.04875,83.15125,71.312,68.84875,73.85,10,10,10,23.276,19.4975,27.9,8.02985,7.35,8.8,160,160,160,0,0,0,64.97975,62.04875,68.15125,,,,,,,,
17928,Provincia autonoma di Bolzano,2020-04-07,226.5841,214.045,239.80125,75.96925,73.15,79.10125,67.29495,64.95,69.80125,9,9,9,23.32305,19.69875,27.4025,7.78455,7.15,8.5,169,169,169,0,0,0,60.96925,58.15,64.10125,,,,,,,,
17929,Provincia autonoma di Bolzano,2020-04-08,213.1101,201.94875,225.70125,72.96265,70.15,75.95,64.2948,61.99875,66.8,8,8,8,23.23035,19.55,27.8,7.78025,7.1,8.55,177,177,177,0,0,0,57.96265,55.15,60.95,,,,,,,,
17930,Provincia autonoma di Bolzano,2020-04-09,203.11995,192.19875,215.80375,70.47955,67.64875,73.50125,61.94165,59.65,64.40125,7,7,7,23.22505,19.49875,27.55,7.5243,6.9,8.2,184,184,184,0,0,0,55.47955,52.64875,58.50125,,,,,,,,
17931,Provincia autonoma di Bolzano,2020-04-10,196.48255,185.49625,208.05,68.73325,65.84875,71.70125,60.39635,58.1,62.8,7,7,7,23.1151,19.5,27.30125,7.53245,6.94875,8.2,191,191,191,0,0,0,53.73325,50.84875,56.70125,,,,,,,,
17932,Provincia autonoma di Bolzano,2020-04-11,192.60125,181.35,203.7025,66.4825,63.64875,69.45,58.47155,56.25,60.75,6,6,6,23.2494,19.65,28.05125,7.52575,6.9,8.15,197,197,197,0,0,0,51.4825,48.64875,54.45,,,,,,,,
17933,Provincia autonoma di Bolzano,2020-04-12,185.7252,174.39875,197.20625,63.9308,61.05,66.75125,56.3184,54.04875,58.5,6,6,6,19.3436,15.99875,23.4025,6.52135,5.95,7.2,203,203,203,0,0,0,48.9308,46.05,51.75125,,,,,,,,
17934,Provincia autonoma di Bolzano,2020-04-13,181.24915,170.6,192.40125,61.1362,58.4,63.80125,53.99315,51.8,56.25125,6,6,6,19.28305,15.95,23.15,6.50665,5.95,7.15,209,209,209,0,0,0,46.1362,43.4,48.80125,,,,,,,,
17935,Provincia autonoma di Bolzano,2020-04-14,176.5634,165.745,188.05,58.41145,55.64875,61.05,51.7324,49.5,54.00125,6,6,6,19.3836,16.1,23.2,6.5403,5.95,7.3,215,215,215,0,0,0,43.41145,40.64875,46.05,,,,,,,,
17936,Provincia autonoma di Bolzano,2020-04-15,171.4253,160.8975,183.05375,55.63035,52.95,58.25125,49.4115,47.34875,51.6,6,6,6,19.343,16.05,23.5525,6.2712,5.75,6.9,221,221,221,0,0,0,40.63035,37.95,43.25125,,,,,,,,
17937,Provincia autonoma di Bolzano,2020-04-16,162.1127,151.8975,173.40125,52.11665,49.69875,54.80125,46.29795,44.24875,48.45125,6,6,6,15.46415,12.7,19.25125,5.2731,4.74875,5.9,227,227,227,0,0,0,37.11665,34.69875,39.80125,,,,,,,,
17938,Provincia autonoma di Bolzano,2020-04-17,152.7581,142.7,162.9,48.8392,46.44875,51.4,43.35445,41.45,45.35,5,5,5,15.5551,12.7,19.15125,5.26015,4.75,5.85,232,232,232,0,0,0,33.8392,31.44875,36.4,,,,,,,,
17939,Provincia autonoma di Bolzano,2020-04-18,144.3003,134.94875,154.55125,46.81935,44.55,49.2,41.59905,39.79875,43.55,5,5,5,15.51635,12.69875,19.10125,5.26945,4.75,5.85,237,237,237,0,0,0,31.81935,29.55,34.2,,,,,,,,
17940,Provincia autonoma di Bolzano,2020-04-19,134.8071,125.69875,144.80125,43.8086,41.59875,46.05,38.8555,37.15,40.75125,5,5,5,11.6315,9.2,14.80125,4.0191,3.55,4.55,242,242,242,0,0,0,28.8086,26.59875,31.05,,,,,,,,
17941,Provincia autonoma di Bolzano,2020-04-20,125.65265,116.54625,135.4,41.05145,38.95,43.3,36.29875,34.6,38.15,5,5,5,11.6423,9.25,15.05,4.0274,3.55,4.65,247,247,247,0,0,0,26.05145,23.95,28.3,,,,,,,,
17942,Provincia autonoma di Bolzano,2020-04-21,116.6073,108.14375,125.505,38.27805,36.29875,40.5,33.7249,32.05,35.45125,4,4,4,11.6157,9.3,14.75,4.00685,3.55,4.55,251,251,251,0,0,0,23.27805,21.29875,25.5,,,,,,,,
17943,Provincia autonoma di Bolzano,2020-04-22,104.93125,96.99875,113.40125,35.5197,33.59875,37.65,31.1574,29.55,32.85125,4,4,4,7.6868,5.99875,10.65,2.76595,2.35,3.25,255,255,255,0,0,0,20.5197,18.59875,22.65,,,,,,,,
17944,Provincia autonoma di Bolzano,2020-04-23,96.1587,88.54875,104.40125,32.75215,30.8,34.80125,28.59435,27,30.20125,4,4,4,7.70235,5.84875,10.25125,2.7649,2.4,3.25,259,259,259,0,0,0,17.75215,15.8,19.80125,,,,,,,,
17945,Provincia autonoma di Bolzano,2020-04-24,87.56025,80.6,95.3025,29.98005,28.1,31.95,26.0226,24.45,27.6,3,3,3,7.7138,5.85,10.4,2.75365,2.35,3.25,262,262,262,0,0,0,14.98005,13.1,16.95,,,,,,,,
17946,Provincia autonoma di Bolzano,2020-04-25,79.97145,73.45,87.40125,27.9558,26.15,29.9,24.26945,22.75,25.85,3,3,3,7.70095,5.89875,10.35,2.4971,2.2,2.9,265,265,265,0,0,0,12.9558,11.15,14.9,,,,,,,,
17947,Provincia autonoma di Bolzano,2020-04-26,75.4093,68.8475,82.7,25.9542,24.2,27.90125,22.5329,21.09875,24.1,3,3,3,7.8277,5.95,10.50125,2.50505,2.2,2.95,268,268,268,0,0,0,10.9542,9.2,12.90125,,,,,,,,
17948,Provincia autonoma di Bolzano,2020-04-27,69.18695,61.4475,78.75125,23.5258,21.45,25.95125,20.37445,18.6,22.70125,2,2,2,6.1875,2.8,12.90125,2.1119,1.2,3.65125,270,270,270,0,0,0,8.5258,6.45,10.95125,,,,,,,,
17949,Provincia autonoma di Bolzano,2020-04-28,63.6578,54.44625,77.10125,22.2684,19.8,25.6525,19.31645,17.05,22.85,2,2,2,5.85865,2.7,12.70125,2.0138,1.2,3.55125,272,272,272,0,0,0,7.2684,4.8,10.6525,,,,,,,,
17950,Provincia autonoma di Bolzano,2020-04-29,60.4553,49.64875,78.8525,20.9272,17.9,25.55125,18.16735,15.3,23.15125,2,2,2,5.50855,2.4375,11.8025,1.9319,1.04875,3.6,274,274,274,0,0,0,5.9272,2.9,10.55125,,,,,,,,
17951,Provincia autonoma di Bolzano,2020-04-30,56.95355,43.5825,80.25,19.4199,15.7,25.70125,16.8913,13.19875,23.05125,2,2,2,5.2022,0,11.75125,1.75285,0.3,3.65125,276,276,276,0,0,0,4.4199,0.699999999999999,10.70125,,,,,,,,
17952,Provincia autonoma di Bolzano,2020-05-01,53.06325,35.94,80.1525,17.77215,12.95,25.5525,15.4885,10.59875,23.05125,2,2,2,4.8549,0,10.705,1.6217,0.15,3.05125,278,278,278,0,0,0,2.77215,0,10.5525,,,,,,,,
17953,Provincia autonoma di Bolzano,2020-05-02,49.13775,26.475,80.305,16.2716,10.09875,25.25125,14.16125,8.09875,22.9025,1.603,1,3,4.53985,0,10.2625,1.51855,0.0487500000000001,3,279.603,279,281,0,0,0,1.2716,0,10.25125,,,,,,,,
17954,Provincia autonoma di Bolzano,2020-05-03,45.2337,19.05,79.45125,15.08265,7.95,24.3525,13.15075,6.35,21.95125,1.507,1,3,4.28585,0,9.80125,1.44145,0,3.05,281.11,280,284,0,0,0,0.0826499999999999,0,9.3525,,,,,,,,
17955,Provincia autonoma di Bolzano,2020-05-04,42.1594,14.7425,75.16625,13.89465,6.0975,23.0025,12.1401,4.54875,20.60375,1.418,0.975000000000001,3,3.8685,0,9.70375,1.32585,0,2.85125,282.528,280.975,287,0,0,0,0,0,8.0025,,,,,,,,
17956,Provincia autonoma di Bolzano,2020-05-05,39.00085,9.99375,70.8025,12.9207,4.94875,21.26125,11.29855,3.64875,19.35125,1.344,0,3,3.50785,0,9,1.21,0,2.75125,283.872,280.975,290,0,0,0,0,0,6.26124999999999,,,,,,,,
17957,Provincia autonoma di Bolzano,2020-05-06,36.05075,7.8975,66.8075,11.9057,3.99875,20.45,10.4066,2.9,18.3025,1.249,0,2,3.147,0,8.95,1.0939,0,2.75,285.121,280.975,292,0,0,0,0,0,5.45,,,,,,,,
